,DATE,DocumentIdentifier,V2Tone,Themes,Organizations,FinalThemes
1595,20230417121500,https://www.wdtimes.com/news/national/liz-weston-retiring-if-you-need-a-home-loan-get-one-first/article_49a6b2fe-7e76-5e73-b098-9876bcffbc55.html,0.588235294117647,TAX_FNCACT;TAX_FNCACT_ENGINEERS;RETIREMENT;WB_2690_CATEGORIES_OF_EMPLOYMENT;WB_2670_JOBS;WB_2689_JOBS_DIAGNOSTICS;WB_2896_RETIREMENT;WB_1920_FINANCIAL_SECTOR_DEVELOPMENT;WB_363_FINANCIAL_INCLUSION;WB_1256_CREDIT_UNIONS;EDUCATION;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_COLLEGE;TAX_FNCACT_STUDENT;BAN;ECON_DEBT;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT;WB_450_DEBT;TAX_FNCACT_DIRECTOR;WB_2745_JOB_QUALITY_AND_LABOR_MARKET_PERFORMANCE;WB_2748_EMPLOYMENT;USPEC_POLICY1;EPU_POLICY;EPU_POLICY_POLICY;TAX_FNCACT_EMPLOYER;WB_2704_EMPLOYER;WB_678_DIGITAL_GOVERNMENT;WB_667_ICT_INFRASTRUCTURE;WB_669_SOFTWARE_INFRASTRUCTURE;WB_2945_DATABASE;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;WB_336_NON_BANK_FINANCIAL_INSTITUTIONS;WB_612_HOUSING_FINANCE;WB_332_CAPITAL_MARKETS;CRISISLEX_C07_SAFETY;EPU_CATS_ENTITLEMENT_PROGRAMS;TAX_FNCACT_FINANCIAL_PLANNER;TAX_MILITARY_TITLE;TAX_MILITARY_TITLE_OFFICER;TAX_FNCACT_OFFICER;TAX_FNCACT_LOAN_OFFICER;CRISISLEX_CRISISLEXREC;LEADER;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;MEDIA_SOCIAL;TAX_FNCACT_MESSENGER;TAX_FNCACT_MANAGER;TAX_FNCACT_COLUMNIST;TAX_FNCACT_AUTHOR;WB_661_BIG_DATA;WB_652_ICT_APPLICATIONS;WB_872_SMART_CITIES;WB_813_URBAN_GOVERNANCE_AND_CITY_SYSTEMS;WB_699_URBAN_DEVELOPMENT;WB_873_NON_TRADITIONAL_DATA_DRIVEN_MANAGEMENT;WB_658_ENTERPRISE_APPLICATIONS;TECH_BIGDATA;,['twitter inc'],"RETIREMENT,EDUCATION,BAN,ECON_DEBT"
1608,20230417121500,https://www.marketscreener.com/quote/stock/ARCOS-DORADOS-HOLDINGS-IN-7785500/news/Arcos-Dorados-1Q-2023-Earnings-Webcast-Date-and-Time-43520746/,1.16959064327485,TAX_WORLDFISH;TAX_WORLDFISH_DORADOS;TAX_FNCACT;TAX_FNCACT_CHIEF;TAX_FNCACT_EXECUTIVE;TAX_FNCACT_CHIEF_EXECUTIVE;TAX_MILITARY_TITLE;TAX_MILITARY_TITLE_OFFICER;TAX_FNCACT_OFFICER;TAX_FNCACT_EXECUTIVE_OFFICER;TAX_FNCACT_CHIEF_EXECUTIVE_OFFICER;TAX_FNCACT_INVESTOR;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;TAX_FNCACT_FRANCHISEE;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_LATIN;TAX_ETHNICITY;TAX_ETHNICITY_AMERICAN;WB_695_POVERTY;WB_701_JOBS_AND_POVERTY;WB_1170_JOB_CREATION_AND_JOB_OPPORTUNITIES;UNGP_JOB_OPPORTUNITIES_EMPLOYMENT;UNGP_FORESTS_RIVERS_OCEANS;WB_698_TRADE;ECON_STOCKMARKET;,"[""mcdonald's corp""]","TAX_ETHNICITY,ECON_STOCKMARKET"
1630,20230417121500,https://journalstar.com/partners/ap/national/top-kremlin-critic-convicted-of-treason-given-25-years/article_a86fa15e-d2f0-5cfb-9ded-3493321b4ccc.html,-11.2903225806452,TAX_ETHNICITY;TAX_ETHNICITY_RUSSIAN;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_RUSSIAN;PROTEST;MOVEMENT_GENERAL;TAX_FNCACT;TAX_FNCACT_ACTIVIST;TREASON;ARMEDCONFLICT;EPU_CATS_NATIONAL_SECURITY;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_PRISON;WB_2495_DETENTION_PRISON_AND_CORRECTIONS_REFORM;WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2490_NATIONAL_PROTECTION_AND_SECURITY;TAX_WORLDLANGUAGES_RUSSIA;UNREST_CRACKDOWN;MEDIA_MSM;TAX_FNCACT_JOURNALIST;LEADER;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;TAX_ETHNICITY_SOVIET;TAX_FNCACT_DICTATOR;SLFID_DICTATORSHIP;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMAN;SELF_IDENTIFIED_HUMAN_RIGHTS;WB_2203_HUMAN_RIGHTS;UNGP_CRIME_VIOLENCE;TAX_AIDGROUPS;TAX_AIDGROUPS_AMNESTY_INTERNATIONAL;ARREST;CRISISLEX_CRISISLEXREC;TAX_FNCACT_REPRESENTATIVES;LEGISLATION;EPU_POLICY;EPU_POLICY_LAW;BAN;TAX_FNCACT_AUTHORITIES;EPU_POLICY_AUTHORITIES;WB_2433_CONFLICT_AND_VIOLENCE;TAX_FNCACT_FATHER;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;MEDIA_SOCIAL;WB_652_ICT_APPLICATIONS;WB_662_SOCIAL_MEDIA;WB_658_ENTERPRISE_APPLICATIONS;UNGP_FORESTS_RIVERS_OCEANS;CRISISLEX_C07_SAFETY;SECURITY_SERVICES;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_1934_CIVILLIAN_POLICE_AND_SECURITY_SERVICES;WB_1014_CRIMINAL_JUSTICE;SOC_GENERALCRIME;TAX_ETHNICITY_AMERICAN;TAX_FNCACT_REPORTER;TAX_FNCACT_LEADER;TAX_FNCACT_CRITIC;KILL;ASSASSINATION;TAX_FNCACT_OFFICIALS;ACT_MAKESTATEMENT;TRIAL;EPU_CATS_MIGRATION_FEAR_FEAR;TAX_FNCACT_VICTIMS;CRISISLEX_T08_MISSINGFOUNDTRAPPEDPEOPLE;WB_2507_HUMAN_RIGHTS_ABUSES_AND_VIOLATIONS;TAX_FNCACT_DIRECTOR;EPU_POLICY_POLITICAL;IDEOLOGY;TAX_FNCACT_CHIEF;EPU_CATS_MONETARY_POLICY;SLFID_RULE_OF_LAW;DELAY;USPEC_UNCERTAINTY1;TAX_FNCACT_SPOKESWOMAN;TAX_FNCACT_SPOKESMAN;GENERAL_HEALTH;MEDICAL;TAX_DISEASE;TAX_DISEASE_POLYNEUROPATHY;TAX_DISEASE_DISEASE;WB_1406_DISEASES;WB_621_HEALTH_NUTRITION_AND_POPULATION;UNGP_HEALTHCARE;TAX_FNCACT_LAWYERS;,['twitter inc'],"TAX_ETHNICITY,PROTEST,MOVEMENT_GENERAL,TREASON,ARMEDCONFLICT,SLFID_DICTATORSHIP,SELF_IDENTIFIED_HUMAN_RIGHTS,ARREST,LEGISLATION,BAN,SECURITY_SERVICES,SOC_GENERALCRIME,KILL,ASSASSINATION,TRIAL,SLFID_RULE_OF_LAW,DELAY,GENERAL_HEALTH,MEDICAL,TAX_DISEASE"
1636,20230417121500,https://www.fxstreet.com/analysis/us-inflation-expectations-jump-as-earnings-season-kicks-off-202304170548,1.04947526236882,ECON_INFLATION;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT;WB_442_INFLATION;TAX_ECON_PRICE;FUELPRICES;TAX_FNCACT;TAX_FNCACT_SECRETARY;ENV_OIL;TAX_ETHNICITY;TAX_ETHNICITY_AMERICAN;MANMADE_DISASTER_IMPLIED;EPU_POLICY;EPU_POLICY_FEDERAL_RESERVE;EPU_CATS_MONETARY_POLICY;ECON_WORLDCURRENCIES;ECON_WORLDCURRENCIES_DOLLAR;ECON_WORLDCURRENCIES_US_DOLLAR;TAX_FNCACT_PEERS;WB_137_WATER;ECON_CENTRALBANK;WB_1235_CENTRAL_BANKS;WB_318_FINANCIAL_ARCHITECTURE_AND_BANKING;WB_1920_FINANCIAL_SECTOR_DEVELOPMENT;WB_1234_BANKING_INSTITUTIONS;USPEC_POLICY1;EPU_POLICY_CENTRAL_BANK;TAX_FNCACT_CHIEF;TAX_FNCACT_TRADERS;ENV_METALS;WB_2936_GOLD;WB_507_ENERGY_AND_EXTRACTIVES;WB_895_MINING_SYSTEMS;WB_1699_METAL_ORE_MINING;WB_698_TRADE;ECON_WORLDCURRENCIES_DOLLARS;ECON_INTEREST_RATES;EPU_POLICY_INTEREST_RATES;ECON_STOCKMARKET;EPU_ECONOMY;EPU_ECONOMY_HISTORIC;TAX_DISEASE;TAX_DISEASE_COVID;WB_1160_SHOCKS_AND_VULNERABILITY;WB_695_POVERTY;TAX_FNCACT_EXECUTIVES;TAX_FNCACT_CORPORATE_EXECUTIVES;,"['goldman sachs group inc', 'netflix inc', 'morgan stanley', 'citigroup inc', 'wells fargo & co']","FUELPRICES,ENV_OIL,TAX_ETHNICITY,MANMADE_DISASTER_IMPLIED,ECON_INTEREST_RATES,ECON_STOCKMARKET,TAX_DISEASE"
1640,20230417121500,https://www.q102.ie/news/buzz/coronation-streets-craig-charles-responds-to-claims-hes-dead/,-1.0989010989011,KILL;CRISISLEX_CRISISLEXREC;CRISISLEX_T02_INJURED;CRISISLEX_T03_DEAD;MEDIA_MSM;INFO_RUMOR;MEDIA_SOCIAL;TAX_FNCACT;TAX_FNCACT_ACTOR;TAX_FNCACT_WOMAN;,['twitter inc'],KILL
1642,20230417121500,https://www.ibtimes.com/sudans-daglo-feared-darfuri-general-fighting-power-3686578,-6.53061224489796,TAX_ETHNICITY;TAX_ETHNICITY_SUDANESE;WB_2433_CONFLICT_AND_VIOLENCE;WB_2449_PARAMILITARIES;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2445_NON_STATE_SECURITY_ACTORS;TAX_MILITARY_TITLE;TAX_MILITARY_TITLE_COMMANDER;TAX_FNCACT;TAX_FNCACT_COMMANDER;ARMEDCONFLICT;WB_2448_MILITIA;TAX_FNCACT_CHIEF;MILITARY;TAX_FNCACT_LEADER;REBELLION;RAIL_INCIDENT;MANMADE_DISASTER;MANMADE_DISASTER_DERAILED;LEADER;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;TAX_FNCACT_TROOPS;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;MEDIA_SOCIAL;WB_652_ICT_APPLICATIONS;WB_662_SOCIAL_MEDIA;WB_658_ENTERPRISE_APPLICATIONS;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_SHEEP;TAX_FNCACT_TRADER;EDUCATION;WB_470_EDUCATION;GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;TAX_ETHNICITY_ARAB;WB_421_SOCIAL_INCLUSION;WB_933_ETHNIC_RELIGIOUS_AND_OTHER_MINORITIES;WB_134_SOCIAL_DEVELOPMENT;REBELS;TAX_TERROR_GROUP;TAX_TERROR_GROUP_JANJAWEED;CRISISLEX_CRISISLEXREC;EPU_CATS_MIGRATION_FEAR_FEAR;EPU_CATS_NATIONAL_SECURITY;TRIAL;SELF_IDENTIFIED_ATROCITY;WB_2507_HUMAN_RIGHTS_ABUSES_AND_VIOLATIONS;WB_2203_HUMAN_RIGHTS;WB_2510_WAR_CRIMES;WB_2513_CRIMES_AGAINST_HUMANITY;TERROR;WB_2509_GENOCIDE;TAX_FNCACT_CRIMINAL;KILL;CRISISLEX_T02_INJURED;CRISISLEX_T03_DEAD;AFFECT;DISPLACED;APPOINTMENT;TAX_FNCACT_MILITIAMEN;INSURGENCY;WB_2464_INSURGENCY;WB_2462_POLITICAL_VIOLENCE_AND_WAR;TAX_FNCACT_GUARD;LITERACY;UNGP_EDUCATION;TAX_FNCACT_DIRECTOR;TAX_AIDGROUPS;TAX_AIDGROUPS_INTERNATIONAL_CRISIS_GROUP;TAX_FNCACT_MILITIAMAN;WB_2936_GOLD;WB_507_ENERGY_AND_EXTRACTIVES;WB_895_MINING_SYSTEMS;WB_1699_METAL_ORE_MINING;ENV_MINING;ALLIANCE;WB_739_POLITICAL_VIOLENCE_AND_CIVIL_WAR;WB_738_SOCIAL_COHESION;TAX_FNCACT_OFFICIALS;SCIENCE;TAX_FNCACT_RESEARCHER;TAX_FNCACT_MAN;CRISISLEX_C07_SAFETY;UNREST_CRACKDOWN;PROTEST;TAX_FNCACT_DEMONSTRATORS;EPU_POLICY_POLITICAL;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_ARABIC;MANMADE_DISASTER_IMPLIED;TAX_ETHNICITY_RUSSIAN;TAX_WORLDLANGUAGES_RUSSIAN;TAX_FNCACT_MERCENARY;MIL_MERCENARIES;WB_2447_MERCENARIES;TAX_WORLDLANGUAGES_RUSSIA;MEDIA_MSM;DEMOCRACY;UNGP_POLITICAL_FREEDOMS;EXTREMISM;WB_2451_REBELS_GUERRILLAS_AND_INSURGENTS;,"['instagram', 'facebook inc']","TAX_ETHNICITY,ARMEDCONFLICT,MILITARY,REBELLION,RAIL_INCIDENT,MANMADE_DISASTER,EDUCATION,GENERAL_GOVERNMENT,REBELS,TAX_TERROR_GROUP,TRIAL,SELF_IDENTIFIED_ATROCITY,TERROR,KILL,DISPLACED,INSURGENCY,LITERACY,ENV_MINING,ALLIANCE,SCIENCE,PROTEST,MANMADE_DISASTER_IMPLIED,DEMOCRACY,EXTREMISM"
1653,20230417121500,https://www.mirror.co.uk/3am/us-celebrity-news/julian-sands-son-thanks-rescuers-29729374,0.411522633744855,TAX_FNCACT;TAX_FNCACT_VOLUNTEERS;MANMADE_DISASTER_IMPLIED;,"['twitter inc', 'instagram', 'facebook inc']",MANMADE_DISASTER_IMPLIED
1655,20230417121500,https://www.theweek.in/wire-updates/international/2023/04/17/fes23-singapore-migrants-prayers.html,-2.33160621761658,EPU_CATS_MIGRATION_FEAR_MIGRATION;TAX_FNCACT;TAX_FNCACT_WORKERS;TAX_FNCACT_MIGRANT_WORKERS;WB_2670_JOBS;WB_2689_JOBS_DIAGNOSTICS;WB_2725_CATEGORIES_OF_WORKERS;WB_2729_MIGRANT_WORKERS;DISCRIMINATION;UNGP_CRIME_VIOLENCE;UNGP_FREEDOM_FROM_DISCRIMINATION;CRISISLEX_T11_UPDATESSYMPATHY;TAX_RELIGION;TAX_RELIGION_MOSQUES;CRISISLEX_CRISISLEXREC;TAX_RELIGION_ISLAMIC;RELIGION;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;MEDIA_SOCIAL;WB_652_ICT_APPLICATIONS;WB_662_SOCIAL_MEDIA;WB_658_ENTERPRISE_APPLICATIONS;TAX_ETHNICITY;TAX_ETHNICITY_BANGLADESHI;TAX_RELIGION_MUSLIM;TAX_ETHNICITY_MUSLIM;TAX_RELIGION_BANGLADESHI_MUSLIM;GENERAL_HEALTH;MEDICAL;TAX_FNCACT_VOLUNTEER;WB_856_WAGES;WB_1654_ACTIVE_LABOR_MARKET_POLICIES;WB_855_LABOR_MARKETS;WB_697_SOCIAL_PROTECTION_AND_LABOR;WB_135_TRANSPORT;WB_1614_NUTRITIONAL_PROGRAMS;WB_1609_FOOD_AND_IN_KIND_TRANSFERS;WB_1616_SUPPLEMENTARY;WB_1466_SOCIAL_ASSISTANCE;SOC_EXPRESSREGRET;,['twitter inc'],"DISCRIMINATION,TAX_ETHNICITY,GENERAL_HEALTH,MEDICAL"
1667,20230417121500,https://www.trentonian.ca:443/news/driver-campaign-urges-safer-active-travel-to-school-by-children,4.31372549019608,TAX_FNCACT;TAX_FNCACT_DRIVER;EDUCATION;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_SCHOOL;TAX_FNCACT_CHILDREN;TAX_FNCACT_AUTHOR;TRAFFIC;ALLIANCE;TAX_FNCACT_DRIVERS;CRISISLEX_T11_UPDATESSYMPATHY;WB_135_TRANSPORT;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_ALGONQUIN;TAX_RELIGION;TAX_RELIGION_CATHOLIC;SOC_POINTSOFINTEREST_SCHOOLS;WB_470_EDUCATION;TAX_FNCACT_STUDENT;TAX_FNCACT_PILOT;TAX_FNCACT_STUDENTS;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMAN;GENERAL_HEALTH;MEDICAL;WB_1406_DISEASES;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1430_MENTAL_HEALTH;WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY;WB_1817_CONGESTION;WB_162_TRANSPORT_ECONOMICS;CRISISLEX_C06_WATER_SANITATION;UNGP_FORESTS_RIVERS_OCEANS;WB_566_ENVIRONMENT_AND_NATURAL_RESOURCES;WB_1791_AIR_POLLUTION;WB_601_POLLUTION_MANAGEMENT;TAX_FNCACT_PRINCE;WB_635_PUBLIC_HEALTH;MEDIA_SOCIAL;,"['instagram', 'facebook inc', 'twitter inc']","EDUCATION,TRAFFIC,ALLIANCE,GENERAL_HEALTH,MEDICAL"
1674,20230417121500,https://www.middleeaststar.com/news/273753970/ex-us-navy-technician-behind-pro-russian-twitter-collective-wsj,-4.38799076212471,MILITARY;TAX_FNCACT;TAX_FNCACT_NAVY;TAX_MILITARY_TITLE;TAX_MILITARY_TITLE_OFFICER;TAX_FNCACT_OFFICER;MEDIA_MSM;MOVEMENT_GENERAL;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_2025_INVESTIGATION;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_1014_CRIMINAL_JUSTICE;MANMADE_DISASTER_IMPLIED;WB_165_AIR_TRANSPORT;WB_135_TRANSPORT;WB_164_MODES_OF_TRANSPORT;TAX_FNCACT_TECHNICIAN;SURVEILLANCE;TAX_FNCACT_AIRMAN;TRIAL;SOC_GENERALCRIME;LEGISLATION;TAX_FNCACT_ADMINISTRATOR;GENERAL_HEALTH;MEDICAL;CRISISLEX_C03_WELLBEING_HEALTH;CRISISLEX_T02_INJURED;WOUND;CRISISLEX_CRISISLEXREC;TAX_ETHNICITY;TAX_ETHNICITY_RUSSIAN;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_RUSSIAN;TAX_RELIGION;TAX_RELIGION_JEWISH;TAX_ETHNICITY_JEWISH;MEDIA_SOCIAL;EDUCATION;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_UNIVERSITY;TAX_WORLDLANGUAGES_SHIBA;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_DOG;PROPAGANDA;SANCTIONS;TAX_ETHNICITY_PALESTINIAN;,['twitter inc'],"MILITARY,MOVEMENT_GENERAL,MANMADE_DISASTER_IMPLIED,SURVEILLANCE,TRIAL,SOC_GENERALCRIME,LEGISLATION,GENERAL_HEALTH,MEDICAL,WOUND,TAX_ETHNICITY,EDUCATION,PROPAGANDA,SANCTIONS"
1678,20230417121500,https://www.dailypioneer.com/2023/india/bengal-school-jobs-scam--tmc-mla-jiban-krishna-saha-arrested-by-cbi.html,-3.9832285115304,GENERAL_GOVERNMENT;USPEC_POLITICS_GENERAL1;EPU_POLICY;EPU_POLICY_CONGRESS;ARREST;SOC_GENERALCRIME;CRISISLEX_C07_SAFETY;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_840_JUSTICE;WB_2025_INVESTIGATION;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_1014_CRIMINAL_JUSTICE;EDUCATION;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_SCHOOL;TAX_MILITARY_TITLE;TAX_MILITARY_TITLE_OFFICERS;TAX_FNCACT;TAX_FNCACT_OFFICERS;SOC_POINTSOFINTEREST_SCHOOLS;TAX_FNCACT_OFFICIALS;CRISISLEX_CRISISLEXREC;TAX_FNCACT_MINISTER;WB_470_EDUCATION;RECRUITMENT;LEADER;TAX_FNCACT_PRESIDENT;WB_480_PRIMARY_EDUCATION;WB_478_LEVELS_OF_EDUCATION;ACT_MAKESTATEMENT;TAX_FNCACT_LEGISLATOR;LEGISLATION;EPU_POLICY_LAW;TAX_FNCACT_SPOKESPERSON;TAX_FNCACT_LEGISLATORS;TAX_FNCACT_REPRESENTATIVES;CORRUPTION;TAX_FNCACT_LEADERS;MEDIA_SOCIAL;TAX_FNCACT_LEADER;WB_2670_JOBS;WB_1467_EDUCATION_FOR_ALL;WB_2131_EMPLOYABILITY_SKILLS_AND_JOBS;WB_1484_EDUCATION_SKILLS_DEVELOPMENT_AND_LABOR_MARKET;,['twitter inc'],"GENERAL_GOVERNMENT,ARREST,SOC_GENERALCRIME,EDUCATION,LEGISLATION,CORRUPTION"
1685,20230417121500,https://www.kacu.org/2023-04-17/netflix-delayed-the-live-reunion-of-love-is-blind-but-didnt-say-why,-1.26315789473684,DELAY;USPEC_UNCERTAINTY1;CRISISLEX_C04_LOGISTICS_TRANSPORT;MEDIA_SOCIAL;CRISISLEX_T11_UPDATESSYMPATHY;TAX_ECON_PRICE;KIDNAP;UNREST_CRACKDOWN;EPU_CATS_REGULATION;,"['netflix inc', 'twitter inc']","DELAY,KIDNAP"
1695,20230417121500,https://www.marketscreener.com/quote/stock/SPAR-GROUP-INC-10813/news/SPAR-Group-Inc-Reports-Fourth-Quarter-and-Fiscal-2022-Results-Achieves-Record-Full-Year-Sales-of-43520759/,-1.1986301369863,LEADER;TAX_FNCACT;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;TAX_FNCACT_CHIEF;TAX_FNCACT_EXECUTIVE;TAX_FNCACT_CHIEF_EXECUTIVE;TAX_MILITARY_TITLE;TAX_MILITARY_TITLE_OFFICER;TAX_FNCACT_OFFICER;TAX_FNCACT_EXECUTIVE_OFFICER;TAX_FNCACT_CHIEF_EXECUTIVE_OFFICER;NEW_CONSTRUCTION;RECRUITMENT;TAX_FNCACT_CANDIDATE;UNGP_FORESTS_RIVERS_OCEANS;EPU_ECONOMY_HISTORIC;CRISISLEX_T11_UPDATESSYMPATHY;TAX_FNCACT_EMPLOYEES;TAX_ECON_PRICE;WB_1458_HEALTH_PROMOTION_AND_DISEASE_PREVENTION;WB_635_PUBLIC_HEALTH;WB_1464_HEALTH_OF_THE_DISABLED;WB_621_HEALTH_NUTRITION_AND_POPULATION;ECON_DEBT;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT;WB_450_DEBT;ECON_TAXATION;USPEC_POLICY1;EPU_POLICY;EPU_POLICY_TAX;EPU_CATS_TAXES;TAX_FNCACT_INVESTOR;EPU_POLICY_REFORM;EPU_CATS_REGULATION;EPU_CATS_FINANCIAL_REGULATION;WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2490_NATIONAL_PROTECTION_AND_SECURITY;LEGISLATION;WB_845_LEGAL_AND_REGULATORY_FRAMEWORK;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_969_CAPITAL_MARKETS_LAW_AND_REGULATION;WB_853_FINANCIAL_LAWS_AND_REGULATIONS;AFFECT;ECON_STOCKMARKET;EPU_POLICY_LAW;WB_2203_HUMAN_RIGHTS;WB_2482_RECONCILIATION;WB_2519_RESPONSES_TO_HUMAN_RIGHTS_ABUSES;WB_368_LEASING;WB_2048_COMPENSATION_CAREERS_AND_INCENTIVES;WB_723_PUBLIC_ADMINISTRATION;WB_724_HUMAN_RESOURCES_FOR_PUBLIC_SECTOR;WB_713_PUBLIC_FINANCE;WB_1045_TREASURY;ECON_CURRENCY_EXCHANGE_RATE;EPU_CATS_SOVEREIGN_DEBT_CURRENCY_CRISES;TAX_FNCACT_ANALYSTS;TAX_FNCACT_DIRECTORS;,"['nasdaq inc', 'group nine media']","NEW_CONSTRUCTION,ECON_DEBT,ECON_TAXATION,LEGISLATION,ECON_STOCKMARKET,ECON_CURRENCY_EXCHANGE_RATE"
1698,20230417121500,https://www.gdnonline.com/Details/1229554/Tesla-Shanghai-factory-workers-appeal-to-Elon-Musk-on-bonus-cuts,-1.94690265486726,TAX_FNCACT;TAX_FNCACT_WORKERS;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;MEDIA_SOCIAL;WB_652_ICT_APPLICATIONS;WB_662_SOCIAL_MEDIA;WB_658_ENTERPRISE_APPLICATIONS;TAX_ETHNICITY;TAX_ETHNICITY_CHINESE;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_CHINESE;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_2048_COMPENSATION_CAREERS_AND_INCENTIVES;WB_723_PUBLIC_ADMINISTRATION;WB_2058_INDIVIDUAL_PERFORMANCE_MANAGEMENT;WB_724_HUMAN_RESOURCES_FOR_PUBLIC_SECTOR;GRIEVANCES;ENV_OIL;TAX_FNCACT_SUPERVISORS;EPU_CATS_MIGRATION_FEAR_FEAR;WB_2670_JOBS;WB_1467_EDUCATION_FOR_ALL;WB_470_EDUCATION;WB_2131_EMPLOYABILITY_SKILLS_AND_JOBS;WB_1484_EDUCATION_SKILLS_DEVELOPMENT_AND_LABOR_MARKET;TAX_FNCACT_WORKER;KILL;CRISISLEX_T03_DEAD;GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;GOV_LOCALGOV;WB_2142_LOCAL_GOVERNMENT;WB_1502_EDUCATIONAL_DECENTRALIZATION;WB_1497_EDUCATION_MANAGEMENT_AND_ADMINISTRATION;WB_2024_ANTI_CORRUPTION_AUTHORITIES;WB_840_JUSTICE;WB_2025_INVESTIGATION;WB_831_GOVERNANCE;WB_832_ANTI_CORRUPTION;WB_1014_CRIMINAL_JUSTICE;WB_838_PUBLIC_ACCOUNTABILITY_MECHANISMS;ECON_WORLDCURRENCIES;ECON_WORLDCURRENCIES_YUAN;ECON_TAXATION;USPEC_POLICY1;EPU_POLICY_TAX;EPU_CATS_TAXES;RECRUITMENT;TAX_FNCACT_OFFICIAL;TAX_FNCACT_ANALYSTS;TAX_ECON_PRICE;MANMADE_DISASTER_IMPLIED;TAX_FNCACT_CHIEF;TAX_MILITARY_TITLE;TAX_MILITARY_TITLE_OFFICER;TAX_FNCACT_OFFICER;TAX_FNCACT_CHIEF_FINANCIAL_OFFICER;EPU_POLICY_REGULATORY;,['twitter inc'],"TAX_ETHNICITY,GRIEVANCES,ENV_OIL,KILL,GENERAL_GOVERNMENT,ECON_TAXATION,MANMADE_DISASTER_IMPLIED"
1700,20230417121500,https://www.kmbc.com/article/what-to-know-about-1st-test-flight-of-spacexs-big-starship/43616608,1.2,MANMADE_DISASTER_IMPLIED;,['morgan stanley'],MANMADE_DISASTER_IMPLIED
